Id 	Name 	Group 	Rows 	Cols 	Nonzeros 	Kind 	Date 	Download File
1988 	GL7d15 	JGD_GL7d 	460,261 	171,375 	6,080,381 	Combinatorial Problem 	2008 	
1860 	ESOC 	Springer 	327,062 	37,830 	6,019,939 	Least Squares Problem 	2007 	
2374 	consph 	Williams 	83,334 	83,334 	6,010,480 	2D/3D Problem 	2008 	
2783 	com-Youtube 	SNAP 	1,134,890 	1,134,890 	5,975,248 	Undirected Graph With Communities 	2012 	
1352 	Ga3As3H12 	PARSEC 	61,349 	61,349 	5,970,947 	Theoretical/Quantum Chemistry Problem 	2005 	
285 	pre2 	ATandT 	659,033 	659,033 	5,834,044 	Frequency Domain Circuit Simulation Problem 	2001 	
2826 	Goodwin_127 	Goodwin 	178,437 	178,437 	5,778,545 	Computational Fluid Dynamics 	2018 	
2317 	roadNet-CA 	SNAP 	1,971,281 	1,971,281 	5,533,214 	Undirected Graph 	2008 	
2839 	radiation 	VLSI 	223,104 	223,104 	5,526,637 	Semiconductor Device Problem 	2018 	
1454 	boneS01 	Oberwolfach 	127,224 	127,224 	5,516,602 	Model Reduction Problem 	2006 	
1201 	Hamrle3 	Hamrle 	1,447,360 	1,447,360 	5,514,242 	Circuit Simulation Problem 	2004 	
1663 	cont11_l 	Mittelmann 	1,468,599 	1,961,394 	5,382,999 	Linear Programming Problem 	2005 	
1867 	Chebyshev4 	Muite 	68,121 	68,121 	5,377,761 	Structural Problem 	2007 	
1861 	F2 	Koutsovasilis 	71,505 	71,505 	5,294,285 	Structural Problem 	2007 	
1893 	largebasis 	QLi 	440,020 	440,020 	5,240,084 	Optimization Problem 	2008 	
857 	pkustk11 	Chen 	87,804 	87,804 	5,217,912 	Structural Problem 	2002 	
2445 	amazon-2008 	LAW 	735,323 	735,323 	5,158,388 	Directed Graph 	2008 	
1361 	Si34H36 	PARSEC 	97,569 	97,569 	5,156,379 	Theoretical/Quantum Chemistry Problem 	2005 	
2301 	web-Google 	SNAP 	916,428 	916,428 	5,105,039 	Directed Graph 	2002 	
1899 	tmt_sym 	CEMW 	726,713 	726,713 	5,080,961 	Electromagnetics Problem 	2008 	
2215 	mono_500Hz 	FreeFieldTechnologies 	169,410 	169,410 	5,033,796 	Acoustics Problem 	2008 	
2291 	wiki-Talk 	SNAP 	2,394,385 	2,394,385 	5,021,410 	Directed Graph 	2008 	
1882 	ecology1 	McRae 	1,000,000 	1,000,000 	4,996,000 	2D/3D Problem 	2008 	
1883 	ecology2 	McRae 	999,999 	999,999 	4,995,991 	2D/3D Problem 	2008 	
2273 	LargeRegFile 	Stevenson 	2,111,154 	801,374 	4,944,201 	Circuit Simulation Problem 	2010 	
2489 	kron_g500-logn16 	DIMACS10 	65,536 	65,536 	4,912,469 	Undirected Multigraph 	2010 	
2516 	netherlands_osm 	DIMACS10 	2,216,688 	2,216,688 	4,882,476 	Undirected Graph 	2010 	
1423 	apache2 	GHS_psdef 	715,176 	715,176 	4,817,870 	Structural Problem 	2006 	
1910 	engine 	TKK 	143,571 	143,571 	4,706,073 	Structural Problem 	2008 	
1280 	shipsec5 	DNVS 	179,860 	179,860 	4,598,604 	Structural Problem 	1999 	
1897 	t2em 	CEMW 	921,632 	921,632 	4,590,832 	Electromagnetics Problem 	2008 	
1898 	tmt_unsym 	CEMW 	917,825 	917,825 	4,584,801 	Electromagnetics Problem 	2008 	
2624 	tx2010 	DIMACS10 	914,231 	914,231 	4,456,272 	Undirected Weighted Graph 	2010 	
1283 	thread 	DNVS 	29,736 	29,736 	4,444,880 	Structural Problem 	1999 	
898 	torso3 	Norris 	259,156 	259,156 	4,429,042 	2D/3D Problem 	2003 	
1275 	s3dkq4m2 	GHS_psdef 	90,449 	90,449 	4,427,725 	Structural Problem 	1997 	
2239 	TSOPF_RS_b300_c3 	TSOPF 	42,138 	42,138 	4,413,449 	Power Network Problem 	2009 	
2220 	TSOPF_FS_b300 	TSOPF 	29,214 	29,214 	4,400,122 	Power Network Problem 	2009 	
2224 	TSOPF_FS_b300_c1 	TSOPF 	29,214 	29,214 	4,400,122 	Power Network Problem 	2009 	
2243 	TSOPF_RS_b678_c1 	TSOPF 	18,696 	18,696 	4,396,289 	Power Network Problem 	2009 	
1953 	TF19 	JGD_Forest 	241,029 	317,955 	4,370,721 	Combinatorial Problem 	2008 	
1209 	t3dh_e 	Oberwolfach 	79,171 	79,171 	4,352,105 	Duplicate Model Reduction Problem 	2004 	
1450 	t3dh 	Oberwolfach 	79,171 	79,171 	4,352,105 	Model Reduction Problem 	2004 	
1208 	t3dh_a 	Oberwolfach 	79,171 	79,171 	4,352,105 	Duplicate Model Reduction Problem 	2004 	
2373 	pdb1HYS 	Williams 	36,417 	36,417 	4,344,765 	Weighted Undirected Graph 	2008 	
856 	pkustk10 	Chen 	80,676 	80,676 	4,308,984 	Structural Problem 	2002 	
537 	gupta2 	Gupta 	62,064 	62,064 	4,248,286 	Optimization Problem 	1996 	
2283 	offshore 	Um 	259,789 	259,789 	4,242,673 	Electromagnetics Problem 	2010 	
850 	pkustk04 	Chen 	55,590 	55,590 	4,218,660 	Structural Problem 	2002 	
2653 	Delor338K 	ANSYS 	343,236 	887,058 	4,211,599 	Least Squares Problem 	2011 	
2439 	debr 	AG-Monien 	1,048,576 	1,048,576 	4,194,298 	Undirected Graph Sequence 	1998 	
2756 	iChem_Jacobian 	Meng 	274,087 	274,087 	4,137,369 	Computational Chemistry Problem 	2015 	
2633 	vsp_bcsstk30_500sep_10in_1Kout 	DIMACS10 	58,348 	58,348 	4,033,156 	Random Unweighted Graph 	2011 	
2832 	Hardesty2 	Hardesty 	929,901 	303,645 	4,020,731 	Computer Graphics/Vision Problem 	2015 	
2375 	cant 	Williams 	62,451 	62,451 	4,007,383 	2D/3D Problem 	2008 	
1277 	ship_001 	DNVS 	34,920 	34,920 	3,896,496 	Structural Problem 	1999 	
802 	xenon2 	Ronis 	157,464 	157,464 	3,866,688 	Materials Problem 	2001 	
2319 	roadNet-TX 	SNAP 	1,393,383 	1,393,383 	3,843,320 	Undirected Graph 	2008 	
1399 	laminar_duct3D 	Raju 	67,173 	67,173 	3,788,857 	Computational Fluid Dynamics Problem 	2006 	
1504 	IMDB 	Pajek 	428,440 	896,308 	3,782,463 	Bipartite Graph 	2006 	
1278 	ship_003 	DNVS 	121,728 	121,728 	3,777,036 	Structural Problem 	1999 	
1396 	rajat29 	Rajat 	643,994 	643,994 	3,760,246 	Circuit Simulation Problem 	2006 	
1906 	s4dkt3m2 	TKK 	90,449 	90,449 	3,753,461 	Structural Problem 	2008 	
1909 	smt 	TKK 	25,710 	25,710 	3,749,582 	Structural Problem 	2008 	
2770 	mycielskian14 	Mycielski 	12,287 	12,287 	3,695,512 	Undirected Graph 	2018 	
1276 	s3dkt3m2 	GHS_psdef 	90,449 	90,449 	3,686,223 	Structural Problem 	1997 	
1853 	parabolic_fem 	Wissgott 	525,825 	525,825 	3,674,625 	Computational Fluid Dynamics Problem 	2007 	
1849 	Dubcova3 	UTEP 	146,689 	146,689 	3,636,643 	2D/3D Problem 	2007 	
2830 	ifiss_mat 	Embree 	96,307 	96,307 	3,599,932 	Computational Fluid Dynamics 	2015 	
1279 	shipsec1 	DNVS 	140,874 	140,874 	3,568,176 	Structural Problem 	1999 	
2586 	ca2010 	DIMACS10 	710,145 	710,145 	3,489,366 	Undirected Weighted Graph 	2010 	
1852 	FEM_3D_thermal2 	Botonakis 	147,900 	147,900 	3,489,300 	Thermal Problem 	2007 	
1660 	stormG2_1000 	Mittelmann 	528,185 	1,377,306 	3,459,881 	Linear Programming Problem 	2005 	
2557 	Chevron3 	Chevron 	381,381 	381,381 	3,413,113 	2D/3D Problem 	2012 	
2307 	amazon0601 	SNAP 	403,394 	403,394 	3,387,388 	Directed Graph 	2003 	
2044 	ch8-8-b5 	JGD_Homology 	564,480 	376,320 	3,386,880 	Combinatorial Problem 	2008 	
1354 	GaAsH6 	PARSEC 	61,349 	61,349 	3,381,809 	Theoretical/Quantum Chemistry Problem 	2005 	
2529 	m14b 	DIMACS10 	214,765 	214,765 	3,358,036 	Undirected Graph 	2000 	
2306 	amazon0505 	SNAP 	410,236 	410,236 	3,356,824 	Directed Graph 	2003 	
1935 	bibd_19_9 	JGD_BIBD 	171 	92,378 	3,325,608 	Combinatorial Problem 	2008 	
1774 	stat96v3 	Meszaros 	33,841 	1,113,780 	3,317,736 	Linear Programming Problem 	2005 	
2798 	wiki-talk-temporal 	SNAP 	1,140,149 	1,140,149 	3,309,592 	Directed Temporal Multigraph 	2017 	
1281 	shipsec8 	DNVS 	114,919 	114,919 	3,303,553 	Structural Problem 	1999 	
936 	nd3k 	ND 	9,000 	9,000 	3,279,690 	2D/3D Problem 	2003 	
854 	pkustk08 	Chen 	22,209 	22,209 	3,226,671 	Structural Problem 	2002 	
2825 	Goodwin_095 	Goodwin 	100,037 	100,037 	3,226,066 	Computational Fluid Dynamics 	2018 	
2441 	cnr-2000 	LAW 	325,557 	325,557 	3,216,152 	Directed Graph 	2000 	
803 	3dtube 	Rothberg 	45,330 	45,330 	3,213,618 	Computational Fluid Dynamics Problem 	1997 	
2305 	amazon0312 	SNAP 	400,727 	400,727 	3,200,440 	Directed Graph 	2003 	
932 	sme3Dc 	FEMLAB 	42,930 	42,930 	3,148,656 	Structural Problem 	2003 	
2474 	delaunay_n19 	DIMACS10 	524,288 	524,288 	3,145,646 	Undirected Graph 	2011 	
849 	pkustk03 	Chen 	63,336 	63,336 	3,130,416 	Structural Problem 	2002 	
1388 	net150 	Andrianov 	43,520 	43,520 	3,121,200 	Optimization Problem 	2006 	
2228 	TSOPF_FS_b39_c30 	TSOPF 	120,216 	120,216 	3,121,160 	Power Network Problem 	2009 	
2379 	webbase-1M 	Williams 	1,000,005 	1,000,005 	3,105,536 	Weighted Directed Graph 	2008 	
2510 	belgium_osm 	DIMACS10 	1,441,295 	1,441,295 	3,099,940 	Undirected Graph 	2010 	
2502 	rgg_n_2_18_s0 	DIMACS10 	262,144 	262,144 	3,094,566 	Undirected Random Graph 	2011 	
805 	cfd2 	Rothberg 	123,440 	123,440 	3,085,406 	Computational Fluid Dynamics Problem 	1997 	
2318 	roadNet-PA 	SNAP 	1,090,920 	1,090,920 	3,083,796 	Undirected Graph 	2008 	
895 	stomach 	Norris 	213,360 	213,360 	3,021,648 	2D/3D Problem 	2003 	
1282 	srb1 	GHS_psdef 	54,924 	54,924 	2,962,152 	Structural Problem 	2004 	
2238 	TSOPF_RS_b300_c2 	TSOPF 	28,338 	28,338 	2,943,887 	Power Network Problem 	2009 	
973 	para-4 	Schenk_ISEI 	153,226 	153,226 	2,930,882 	Semiconductor Device Problem 	2003 	
2148 	Trec14 	JGD_Kocay 	3,159 	15,905 	2,872,265 	Combinatorial Problem 	2008 	
1274 	ramage02 	GHS_psdef 	16,830 	16,830 	2,866,352 	Computational Fluid Dynamics Problem 	2004 	
1773 	stat96v2 	Meszaros 	29,089 	957,432 	2,852,184 	Linear Programming Problem 	2005 	
2260 	thermomech_dK 	Botonakis 	204,316 	204,316 	2,846,228 	Thermal Problem 	2009 	
1382 	ins2 	Andrianov 	309,412 	309,412 	2,751,484 	Optimization Problem 	2006 	
1236 	helm2d03 	GHS_indef 	392,257 	392,257 	2,741,935 	2D/3D Problem 	2004 	
1431 	filter3D 	Oberwolfach 	106,437 	106,437 	2,707,179 	Model Reduction Problem 	2006 	
368 	pct20stif 	Boeing 	52,329 	52,329 	2,698,463 	Structural Problem 	1995 	
1996 	GL7d23 	JGD_GL7d 	105,054 	349,443 	2,695,430 	Combinatorial Problem 	2008 	
761 	nasasrb 	Nasa 	54,870 	54,870 	2,677,324 	Structural Problem 	1995 	
2848 	nxp1 	Freescale 	414,604 	414,604 	2,655,880 	Circuit Simulation Problem 	2018 	
1419 	ASIC_680k 	Sandia 	682,862 	682,862 	2,638,997 	Circuit Simulation Problem 	2006 	
2378 	cop20k_A 	Williams 	121,192 	121,192 	2,624,331 	2D/3D Problem 	2008 	
356 	ct20stif 	Boeing 	52,329 	52,329 	2,600,295 	Structural Problem 	1995 	
1387 	net125 	Andrianov 	36,720 	36,720 	2,577,200 	Optimization Problem 	2006 	
852 	pkustk06 	Chen 	43,164 	43,164 	2,571,768 	Structural Problem 	2002 	
2039 	ch7-9-b5 	JGD_Homology 	423,360 	317,520 	2,540,160 	Combinatorial Problem 	2008 	
2570 	CurlCurl_1 	Bodendiek 	226,451 	226,451 	2,472,071 	Model Reduction Problem 	2012 	
2001 	c8_mat11_I 	JGD_Groebner 	4,562 	5,761 	2,462,970 	Combinatorial Problem 	2008 	
2000 	c8_mat11 	JGD_Groebner 	4,562 	5,761 	2,462,970 	Combinatorial Problem 	2008 	
1286 	tsyl201 	DNVS 	20,685 	20,685 	2,454,957 	Structural Problem 	2004 	
2642 	vsp_msc10848_300sep_100in_1Kout 	DIMACS10 	21,996 	21,996 	2,442,056 	Random Unweighted Graph 	2011 	
1390 	net4-1 	Andrianov 	88,343 	88,343 	2,441,727 	Optimization Problem 	2006 	
853 	pkustk07 	Chen 	16,860 	16,860 	2,418,804 	Structural Problem 	2002 	
2652 	Delor295K 	ANSYS 	295,734 	1,823,928 	2,401,323 	Least Squares Problem 	2011 	
2223 	TSOPF_FS_b162_c4 	TSOPF 	40,798 	40,798 	2,398,220 	Power Network Problem 	2009 	
928 	poisson3Db 	FEMLAB 	85,623 	85,623 	2,374,949 	Computational Fluid Dynamics Problem 	2003 	
2590 	fl2010 	DIMACS10 	484,481 	484,481 	2,346,294 	Undirected Weighted Graph 	2010 	
1579 	c-big 	Schenk_IBMNA 	345,241 	345,241 	2,340,859 	Optimization Problem 	2006 	
374 	rma10 	Bova 	46,835 	46,835 	2,329,092 	Computational Fluid Dynamics Problem 	1997 	
1287 	vanbody 	GHS_psdef 	47,072 	47,072 	2,329,056 	Structural Problem 	2004 	
2460 	citationCiteseer 	DIMACS10 	268,495 	268,495 	2,313,294 	Undirected Graph 	2008 	
2303 	web-Stanford 	SNAP 	281,903 	281,903 	2,312,497 	Directed Graph 	2002 	
979 	Stanford 	Kamvar 	281,903 	281,903 	2,312,497 	Directed Graph 	2003 	
1235 	exdata_1 	GHS_indef 	6,001 	6,001 	2,269,500 	Optimization Problem 	2004 	
1357 	H2O 	PARSEC 	67,024 	67,024 	2,216,736 	Theoretical/Quantum Chemistry Problem 	2005 	
851 	pkustk05 	Chen 	37,164 	37,164 	2,205,144 	Structural Problem 	2002 	
2169 	wheel_601 	JGD_Margulies 	902,103 	723,605 	2,170,814 	Combinatorial Problem 	2008 	
2595 	il2010 	DIMACS10 	451,554 	451,554 	2,164,464 	Undirected Weighted Graph 	2010 	
536 	gupta1 	Gupta 	31,802 	31,802 	2,164,210 	Optimization Problem 	1996 	
963 	barrier2-12 	Schenk_ISEI 	115,625 	115,625 	2,158,759 	Subsequent Semiconductor Device Problem 	2003 	
968 	barrier2-9 	Schenk_ISEI 	115,625 	115,625 	2,158,759 	Semiconductor Device Problem Sequence 	2003 	
961 	barrier2-10 	Schenk_ISEI 	115,625 	115,625 	2,158,759 	Subsequent Semiconductor Device Problem 	2003 	
962 	barrier2-11 	Schenk_ISEI 	115,625 	115,625 	2,158,759 	Subsequent Semiconductor Device Problem 	2003 	
2517 	144 	DIMACS10 	144,649 	144,649 	2,148,786 	Undirected Graph 	2000 	
1270 	oilpan 	GHS_psdef 	73,752 	73,752 	2,148,558 	Structural Problem 	2004 	
964 	barrier2-1 	Schenk_ISEI 	113,076 	113,076 	2,129,496 	Semiconductor Device Problem Sequence 	2003 	
966 	barrier2-3 	Schenk_ISEI 	113,076 	113,076 	2,129,496 	Subsequent Semiconductor Device Problem 	2003 	
965 	barrier2-2 	Schenk_ISEI 	113,076 	113,076 	2,129,496 	Subsequent Semiconductor Device Problem 	2003 	
967 	barrier2-4 	Schenk_ISEI 	113,076 	113,076 	2,129,496 	Subsequent Semiconductor Device Problem 	2003 	
2427 	wave 	AG-Monien 	156,317 	156,317 	2,118,662 	2D/3D Problem 	1998 	
2377 	mc2depi 	Williams 	525,825 	525,825 	2,100,225 	2D/3D Problem 	2008 	
2779 	com-DBLP 	SNAP 	317,080 	317,080 	2,099,732 	Undirected Graph With Communities 	2012 	
1241 	mario002 	GHS_indef 	389,874 	389,874 	2,097,566 	Duplicate 2D/3D Problem 	2004 	
1232 	darcy003 	GHS_indef 	389,874 	389,874 	2,097,566 	2D/3D Problem 	2002 	
975 	para-6 	Schenk_ISEI 	155,924 	155,924 	2,094,873 	Subsequent Semiconductor Device Problem 	2003 	
972 	para-10 	Schenk_ISEI 	155,924 	155,924 	2,094,873 	Subsequent Semiconductor Device Problem 	2003 	
974 	para-5 	Schenk_ISEI 	155,924 	155,924 	2,094,873 	Semiconductor Device Problem Sequence 	2003 	
976 	para-7 	Schenk_ISEI 	155,924 	155,924 	2,094,873 	Subsequent Semiconductor Device Problem 	2003 	
977 	para-8 	Schenk_ISEI 	155,924 	155,924 	2,094,873 	Subsequent Semiconductor Device Problem 	2003 	
978 	para-9 	Schenk_ISEI 	155,924 	155,924 	2,094,873 	Subsequent Semiconductor Device Problem 	2003 	
931 	sme3Db 	FEMLAB 	29,067 	29,067 	2,081,063 	Structural Problem 	2003 	
846 	bcsstk39 	Boeing 	46,772 	46,772 	2,060,662 	Structural Problem 	2002 	
2619 	pa2010 	DIMACS10 	421,545 	421,545 	2,058,462 	Undirected Weighted Graph 	2010 	
1673 	neos3 	Mittelmann 	512,209 	518,832 	2,055,024 	Linear Programming Problem 	2005 	
52 	bcsstk30 	HB 	28,924 	28,924 	2,043,492 	Structural Problem 	1986 	
1880 	water_tank 	Rudnyi 	60,740 	60,740 	2,035,281 	Computational Fluid Dynamics Problem 	2007 	
1386 	net100 	Andrianov 	29,920 	29,920 	2,033,200 	Optimization Problem 	2006 	
913 	cage12 	vanHeukelum 	130,228 	130,228 	2,032,536 	Directed Weighted Graph 	2003 	
54 	bcsstk32 	HB 	44,609 	44,609 	2,014,701 	Structural Problem 	1986 	
2539 	TSC_OPF_1047 	IPSO 	8,140 	8,140 	2,012,833 	Power Network Problem 	2011 	
2851 	analytics 	Precima 	303,813 	303,813 	2,006,126 	Data Analytics Problem 	2018 	
1643 	mixtank_new 	POLYFLOW 	29,957 	29,957 	1,990,919 	Computational Fluid Dynamics Problem 	2005 	
2227 	TSOPF_FS_b39_c19 	TSOPF 	76,216 	76,216 	1,977,600 	Power Network Problem 	2009 	
2462 	coAuthorsDBLP 	DIMACS10 	299,067 	299,067 	1,955,352 	Undirected Graph 	2008 	
1373 	rajat24 	Rajat 	358,172 	358,172 	1,946,979 	Circuit Simulation Problem 	2006 	
1284 	trdheim 	DNVS 	22,098 	22,098 	1,935,324 	Structural Problem 	2004 	
1417 	ASIC_320k 	Sandia 	321,821 	321,821 	1,931,828 	Circuit Simulation Problem 	2006 	
1271 	opt1 	GHS_psdef 	15,449 	15,449 	1,930,655 	Structural Problem 	2004 	
1600 	conf5_4-8x8-15 	QCD 	49,152 	49,152 	1,916,928 	Theoretical/Quantum Chemistry Problem 	1999 	
1604 	conf6_0-8x8-80 	QCD 	49,152 	49,152 	1,916,928 	Theoretical/Quantum Chemistry Problem 	1999 	
1603 	conf6_0-8x8-30 	QCD 	49,152 	49,152 	1,916,928 	Theoretical/Quantum Chemistry Problem 	1999 	
1602 	conf6_0-8x8-20 	QCD 	49,152 	49,152 	1,916,928 	Theoretical/Quantum Chemistry Problem 	1999 	
1601 	conf5_4-8x8-20 	QCD 	49,152 	49,152 	1,916,928 	Theoretical/Quantum Chemistry Problem 	1999 	
1598 	conf5_4-8x8-05 	QCD 	49,152 	49,152 	1,916,928 	Theoretical/Quantum Chemistry Problem 	1999 	
1599 	conf5_4-8x8-10 	QCD 	49,152 	49,152 	1,916,928 	Theoretical/Quantum Chemistry Problem 	1999 	
1340 	Zd_Jac3 	VanVelzen 	22,835 	22,835 	1,915,726 	Chemical Process Simulation Problem 	2006 	
2788 	loc-Gowalla 	SNAP 	196,591 	196,591 	1,900,654 	Undirected Graph 	2011 	
2838 	power9 	VLSI 	155,376 	155,376 	1,887,730 	Semiconductor Device Problem 	2018 	
2043 	ch8-8-b4 	JGD_Homology 	376,320 	117,600 	1,881,600 	Combinatorial Problem 	2008 	
1370 	rajat21 	Rajat 	411,676 	411,676 	1,876,011 	Circuit Simulation Problem 	2006 	
2132 	n4c6-b9 	JGD_Homology 	186,558 	198,895 	1,865,580 	Combinatorial Problem 	2008 	
811 	appu 	Simon 	14,000 	14,000 	1,853,104 	Directed Weighted Random Graph 	1993 	
2778 	com-Amazon 	SNAP 	334,863 	334,863 	1,851,744 	Undirected Graph With Communities 	2012 	
1662 	watson_2 	Mittelmann 	352,013 	677,224 	1,846,391 	Linear Programming Problem 	2005 	
1987 	GL7d14 	JGD_GL7d 	171,375 	47,271 	1,831,183 	Combinatorial Problem 	2008 	
804 	cfd1 	Rothberg 	70,656 	70,656 	1,825,580 	Computational Fluid Dynamics Problem 	1997 	
2222 	TSOPF_FS_b162_c3 	TSOPF 	30,798 	30,798 	1,801,300 	Power Network Problem 	2009 	
2824 	Goodwin_071 	Goodwin 	56,021 	56,021 	1,797,934 	Computational Fluid Dynamics 	2018 	
1642 	invextr1_new 	POLYFLOW 	30,412 	30,412 	1,793,881 	Computational Fluid Dynamics Problem 	2005 	
1977 	IG5-18 	JGD_G5 	47,894 	41,550 	1,790,490 	Combinatorial Problem 	2008 	
2131 	n4c6-b8 	JGD_Homology 	198,895 	163,215 	1,790,055 	Combinatorial Problem 	2008 	
812 	bbmat 	Simon 	38,744 	38,744 	1,771,722 	Computational Fluid Dynamics Problem 	1993 	
1813 	karted 	Meszaros 	46,502 	133,115 	1,770,349 	Linear Programming Problem 	2006 	
2616 	oh2010 	DIMACS10 	365,344 	365,344 	1,768,240 	Undirected Weighted Graph 	2010 	
1213 	Lin 	Lin 	256,000 	256,000 	1,766,400 	Structural Problem 	2004 	
367 	pcrystk03 	Boeing 	24,696 	24,696 	1,751,178 	Duplicate Materials Problem 	1995 	
352 	crystk03 	Boeing 	24,696 	24,696 	1,751,178 	Materials Problem 	1995 	
1859 	majorbasis 	QLi 	160,000 	160,000 	1,750,416 	Optimization Problem 	2007 	
1858 	crashbasis 	QLi 	160,000 	160,000 	1,750,416 	Optimization Problem 	2007 	
1934 	bibd_18_9 	JGD_BIBD 	153 	48,620 	1,750,320 	Combinatorial Problem 	2008 	
1878 	fem_filter 	Lee 	74,062 	74,062 	1,731,206 	Electromagnetics Problem 	2008 	
820 	venkat01 	Simon 	62,424 	62,424 	1,717,792 	Computational Fluid Dynamics Problem Sequence 	1993 	
822 	venkat50 	Simon 	62,424 	62,424 	1,717,777 	Subsequent Computational Fluid Dynamics Problem 	1993 	
821 	venkat25 	Simon 	62,424 	62,424 	1,717,763 	Subsequent Computational Fluid Dynamics Problem 	1993 	
1342 	Zd_Jac6 	VanVelzen 	22,835 	22,835 	1,711,557 	Chemical Process Simulation Problem 	2006 	
2615 	ny2010 	DIMACS10 	350,169 	350,169 	1,709,544 	Undirected Weighted Graph 	2010 	
1434 	gas_sensor 	Oberwolfach 	66,917 	66,917 	1,703,365 	Model Reduction Problem 	2004 	
1420 	ASIC_680ks 	Sandia 	682,712 	682,712 	1,693,767 	Circuit Simulation Problem 	2006 	
1251 	turon_m 	GHS_indef 	189,924 	189,924 	1,690,876 	2D/3D Problem 	2004 	
827 	av41092 	Vavasis 	41,092 	41,092 	1,683,902 	2D/3D Problem 	1994 	
925 	ns3Da 	FEMLAB 	20,414 	20,414 	1,679,599 	Computational Fluid Dynamics Problem 	2003 	
844 	qa8fk 	Cunningham 	66,127 	66,127 	1,660,579 	Acoustics Problem 	2002 	
845 	qa8fm 	Cunningham 	66,127 	66,127 	1,660,579 	Acoustics Problem 	2002 	
2605 	mo2010 	DIMACS10 	343,565 	343,565 	1,656,568 	Undirected Weighted Graph 	2010 	
1919 	2cubes_sphere 	Um 	101,492 	101,492 	1,647,264 	Electromagnetics Problem 	2008 	
1383 	lp1 	Andrianov 	534,388 	534,388 	1,643,420 	Optimization Problem 	2006 	
1338 	Zd_Jac2 	VanVelzen 	22,835 	22,835 	1,642,407 	Chemical Process Simulation Problem 	2006 	
1231 	d_pretok 	GHS_indef 	182,730 	182,730 	1,641,672 	2D/3D Problem 	2004 	
2834 	nv1 	VLSI 	75,468 	75,468 	1,635,003 	Semiconductor Device Problem 	2018 	
2461 	coAuthorsCiteseer 	DIMACS10 	227,320 	227,320 	1,628,268 	Undirected Graph 	2008 	
2448 	dblp-2010 	LAW 	326,186 	326,186 	1,615,400 	Undirected Graph 	2010 	
1952 	TF18 	JGD_Forest 	95,368 	123,867 	1,597,545 	Combinatorial Problem 	2008 	
2038 	ch7-9-b4 	JGD_Homology 	317,520 	105,840 	1,587,600 	Combinatorial Problem 	2008 	
855 	pkustk09 	Chen 	33,960 	33,960 	1,583,640 	Structural Problem 	2002 	
2603 	mi2010 	DIMACS10 	329,885 	329,885 	1,578,090 	Undirected Weighted Graph 	2010 	
2473 	delaunay_n18 	DIMACS10 	262,144 	262,144 	1,572,792 	Undirected Graph 	2011 	
800 	lp_nug30 	Qaplib 	52,260 	379,350 	1,567,800 	Linear Programming Problem 	1995 	
1308 	sparsine 	GHS_indef 	50,000 	50,000 	1,548,988 	Structural Problem 	1995 	
751 	lhr71c 	Mallya 	70,304 	70,304 	1,528,092 	Chemical Process Simulation Problem 	1997 	
1670 	neos 	Mittelmann 	479,119 	515,905 	1,526,794 	Linear Programming Problem 	2005 	
790 	nemeth26 	Nemeth 	9,506 	9,506 	1,511,760 	Subsequent Theoretical/Quantum Chemistry Problem 	1999 	
789 	nemeth25 	Nemeth 	9,506 	9,506 	1,511,758 	Subsequent Theoretical/Quantum Chemistry Problem 	1999 	
787 	nemeth23 	Nemeth 	9,506 	9,506 	1,506,810 	Subsequent Theoretical/Quantum Chemistry Problem 	1999 	
788 	nemeth24 	Nemeth 	9,506 	9,506 	1,506,550 	Subsequent Theoretical/Quantum Chemistry Problem 	1999 	
2381 	EternityII_E 	Dattorro 	11,077 	262,144 	1,503,732 	Optimization Problem 	2011 	
1297 	boyd2 	GHS_indef 	466,316 	466,316 	1,500,397 	Optimization Problem 	2004 	
2302 	web-NotreDame 	SNAP 	325,729 	325,729 	1,497,134 	Directed Graph 	1999 	
750 	lhr71 	Mallya 	70,304 	70,304 	1,494,006 	Chemical Process Simulation Problem 	1994 	
1392 	net75 	Andrianov 	23,120 	23,120 	1,489,200 	Optimization Problem 	2006 	
816 	raefsky3 	Simon 	21,200 	21,200 	1,488,768 	Computational Fluid Dynamics Problem 	1993 	
